"date","samp_session","id","series_temp","treatment","age","temp","z_age","z_lnmass","lnmr","temp_I2"
"2018-05-21",5,"ld0488","ld0488_5_32",29,134,32,-0.0101926952445262,-0.110930754450962,-5.94919711733308,1024
"2018-05-21",5,"ld0488","ld0488_5_32",29,134,32,-0.0101926952445262,-0.110930754450962,-6.18241927265248,1024
"2018-05-21",5,"ld0489","ld0489_5_28",29,134,28,-0.0101926952445262,-0.174055282860608,-6.25394656166416,784
"2018-05-21",5,"ld0489","ld0489_5_28",29,134,28,-0.0101926952445262,-0.174055282860608,-6.41999105512597,784
"2018-05-21",5,"ld0489","ld0489_5_30",29,134,30,-0.0101926952445262,-0.174055282860608,-6.05919606292752,900
"2018-05-21",5,"ld0489","ld0489_5_30",29,134,30,-0.0101926952445262,-0.174055282860608,-6.17462338489144,900
"2018-05-21",5,"ld0490","ld0490_5_28",23,134,28,-0.0101926952445262,0.497164398292165,-6.45748166924149,784
"2018-05-21",5,"ld0490","ld0490_5_28",23,134,28,-0.0101926952445262,0.497164398292165,-6.48400842357492,784
"2018-05-21",5,"ld0490","ld0490_5_32",23,134,32,-0.0101926952445262,0.497164398292165,-6.11567850251354,1024
"2018-05-21",5,"ld0490","ld0490_5_32",23,134,32,-0.0101926952445262,0.497164398292165,-5.95150895365888,1024
"2018-05-21",5,"ld0492","ld0492_5_28",23,134,28,-0.0101926952445262,-0.110930754450962,-5.97273837765792,784
"2018-05-21",5,"ld0492","ld0492_5_28",23,134,28,-0.0101926952445262,-0.110930754450962,-5.94725929235694,784
"2018-05-21",5,"ld0492","ld0492_5_30",23,134,30,-0.0101926952445262,-0.110930754450962,-5.7652873755774,900
"2018-05-21",5,"ld0492","ld0492_5_30",23,134,30,-0.0101926952445262,-0.110930754450962,-5.68284370636632,900
"2018-05-21",5,"ld0493","ld0493_5_28",29,136,28,0.0420775367786869,0.328368110709525,-6.5928305612293,784
"2018-05-21",5,"ld0493","ld0493_5_28",29,136,28,0.0420775367786869,0.328368110709525,-6.06065181299274,784
"2018-05-21",5,"ld0493","ld0493_5_30",29,136,30,0.0420775367786869,0.328368110709525,-5.79735144990881,900
"2018-05-21",5,"ld0493","ld0493_5_30",29,136,30,0.0420775367786869,0.328368110709525,-6.03164564894253,900
"2018-05-21",5,"ld0502","ld0502_5_28",29,132,28,-0.0624629272677394,0.478697998505456,-6.36263322728891,784
"2018-05-21",5,"ld0502","ld0502_5_28",29,132,28,-0.0624629272677394,0.478697998505456,-6.34376474298452,784
"2018-05-21",5,"ld0502","ld0502_5_30",29,132,30,-0.0624629272677394,0.478697998505456,-5.88154927397178,900
"2018-05-21",5,"ld0502","ld0502_5_30",29,132,30,-0.0624629272677394,0.478697998505456,-6.15760330842844,900
"2018-05-21",5,"ld0504","ld0504_5_28",29,132,28,-0.0624629272677394,-0.19528150455131,-6.65811610732203,784
"2018-05-21",5,"ld0504","ld0504_5_28",29,132,28,-0.0624629272677394,-0.19528150455131,-6.3911333508834,784
"2018-05-21",5,"ld0504","ld0504_5_32",29,132,32,-0.0624629272677394,-0.19528150455131,-6.07629496240883,1024
"2018-05-21",5,"ld0504","ld0504_5_32",29,132,32,-0.0624629272677394,-0.19528150455131,-6.19779251546962,1024
"2018-05-21",5,"ld0505","ld0505_5_28",29,131,28,-0.088598043279346,-0.502682575449845,-6.5886665561184,784
"2018-05-21",5,"ld0505","ld0505_5_28",29,131,28,-0.088598043279346,-0.502682575449845,-6.60432009669841,784
"2018-05-21",5,"ld0505","ld0505_5_30",29,131,30,-0.088598043279346,-0.502682575449845,-6.52438317341227,900
"2018-05-21",5,"ld0505","ld0505_5_30",29,131,30,-0.088598043279346,-0.502682575449845,-6.29557954372783,900
"2018-05-21",5,"ld0510","ld0510_5_28",29,130,28,-0.114733159290953,-0.525407124019504,-6.41072101841206,784
"2018-05-21",5,"ld0510","ld0510_5_28",29,130,28,-0.114733159290953,-0.525407124019504,-6.33375997727593,784
"2018-05-21",5,"ld0510","ld0510_5_30",29,130,30,-0.114733159290953,-0.525407124019504,-6.3987148073169,900
"2018-05-21",5,"ld0510","ld0510_5_30",29,130,30,-0.114733159290953,-0.525407124019504,-6.57014186169803,900
"2018-05-21",5,"ld0511","ld0511_5_28",29,126,28,-0.219273623337379,0.133625687047391,-7.06547647631561,784
"2018-05-21",5,"ld0511","ld0511_5_28",29,126,28,-0.219273623337379,0.133625687047391,-6.46794733363985,784
"2018-05-21",5,"ld0511","ld0511_5_32",29,126,32,-0.219273623337379,0.133625687047391,-6.17789092242393,1024
"2018-05-21",5,"ld0511","ld0511_5_32",29,126,32,-0.219273623337379,0.133625687047391,-6.00894486008031,1024
"2018-05-21",5,"ld0515","ld0515_5_28",23,123,28,-0.297678971372199,0.460160710254046,-5.88078080132003,784
"2018-05-21",5,"ld0515","ld0515_5_28",23,123,28,-0.297678971372199,0.460160710254046,-5.85752393915577,784
"2018-05-21",5,"ld0515","ld0515_5_30",23,123,30,-0.297678971372199,0.460160710254046,-6.01256319730205,900
"2018-05-21",5,"ld0515","ld0515_5_30",23,123,30,-0.297678971372199,0.460160710254046,-6.09268924178134,900
"2018-05-21",5,"ld0521","ld0521_5_28",23,115,28,-0.506759899465051,-0.594229538234124,-6.87430205428462,784
"2018-05-21",5,"ld0521","ld0521_5_28",23,115,28,-0.506759899465051,-0.594229538234124,-6.62883404180609,784
"2018-05-21",5,"ld0521","ld0521_5_32",23,115,32,-0.506759899465051,-0.594229538234124,-6.37365529534307,1024
"2018-05-21",5,"ld0521","ld0521_5_32",23,115,32,-0.506759899465051,-0.594229538234124,-6.21685884211937,1024
"2018-05-21",5,"ld0527","ld0527_5_28",23,112,28,-0.585165247499871,0.133625687047391,-6.27140337716571,784
"2018-05-21",5,"ld0527","ld0527_5_28",23,112,28,-0.585165247499871,0.133625687047391,-6.43750929488047,784
"2018-05-21",5,"ld0527","ld0527_5_32",23,112,32,-0.585165247499871,0.133625687047391,-5.89667755820923,1024
"2018-05-21",5,"ld0527","ld0527_5_32",23,112,32,-0.585165247499871,0.133625687047391,-5.76425297255989,1024
"2018-05-21",5,"ld0528","ld0528_5_28",23,112,28,-0.585165247499871,0.422871276622218,-6.8178459832885,784
"2018-05-21",5,"ld0528","ld0528_5_28",23,112,28,-0.585165247499871,0.422871276622218,-6.68187762254443,784
"2018-05-21",5,"ld0528","ld0528_5_32",23,112,32,-0.585165247499871,0.422871276622218,-6.04853905693017,1024
"2018-05-21",5,"ld0528","ld0528_5_32",23,112,32,-0.585165247499871,0.422871276622218,-5.85359580776179,1024
"2018-05-21",5,"ld0529","ld0529_5_28",23,111,28,-0.611300363511478,-0.39063676787553,-6.85553281883569,784
"2018-05-21",5,"ld0529","ld0529_5_28",23,111,28,-0.611300363511478,-0.39063676787553,-6.75894703826312,784
"2018-05-21",5,"ld0529","ld0529_5_30",23,111,30,-0.611300363511478,-0.39063676787553,-6.42445086473919,900
"2018-05-21",5,"ld0529","ld0529_5_30",23,111,30,-0.611300363511478,-0.39063676787553,-6.1768357848843,900
"2018-05-21",5,"ld0530","ld0530_5_28",23,111,28,-0.611300363511478,0.173207528820752,-6.1110893984593,784
"2018-05-21",5,"ld0530","ld0530_5_28",23,111,28,-0.611300363511478,0.173207528820752,-6.3068339755854,784
"2018-05-21",5,"ld0530","ld0530_5_30",23,111,30,-0.611300363511478,0.173207528820752,-6.56573337401427,900
"2018-05-21",5,"ld0530","ld0530_5_30",23,111,30,-0.611300363511478,0.173207528820752,-6.05421233992818,900
"2018-05-21",5,"ld0540","ld0540_5_28",29,103,28,-0.82038129160433,-2.66913300489285,-6.69731467097006,784
"2018-05-21",5,"ld0540","ld0540_5_28",29,103,28,-0.82038129160433,-2.66913300489285,-6.65425518150961,784
"2018-05-21",5,"ld0540","ld0540_5_32",29,103,32,-0.82038129160433,-2.66913300489285,-6.30905256376021,1024
"2018-05-21",5,"ld0540","ld0540_5_32",29,103,32,-0.82038129160433,-2.66913300489285,-6.27613319886825,1024
"2018-05-21",5,"ld0541","ld0541_5_28",29,102,28,-0.846516407615937,-0.879768331277677,-6.554376475262,784
"2018-05-21",5,"ld0541","ld0541_5_28",29,102,28,-0.846516407615937,-0.879768331277677,-6.63866219798006,784
"2018-05-21",5,"ld0541","ld0541_5_32",29,102,32,-0.846516407615937,-0.879768331277677,-6.2045655544264,1024
"2018-05-21",5,"ld0541","ld0541_5_32",29,102,32,-0.846516407615937,-0.879768331277677,-6.26669733553341,1024
"2018-05-21",5,"ld0545","ld0545_5_28",23,96,28,-1.00332710368558,-0.548239117662636,-6.04606357581578,784
"2018-05-21",5,"ld0545","ld0545_5_28",23,96,28,-1.00332710368558,-0.548239117662636,-5.86258528089401,784
"2018-05-21",5,"ld0545","ld0545_5_30",23,96,30,-1.00332710368558,-0.548239117662636,-5.98230203208199,900
"2018-05-21",5,"ld0545","ld0545_5_30",23,96,30,-1.00332710368558,-0.548239117662636,-5.82953927752958,900
"2018-05-22",5,"ld0458","ld0458_5_34",29,163,34,0.747725669092065,0.0128954572662731,-5.59552224312085,1156
"2018-05-22",5,"ld0458","ld0458_5_34",29,163,34,0.747725669092065,0.0128954572662731,-5.68371495515632,1156
"2018-05-22",5,"ld0458","ld0458_5_26",29,163,26,0.747725669092065,0.0128954572662731,-6.18323510856645,676
"2018-05-22",5,"ld0458","ld0458_5_26",29,163,26,0.747725669092065,0.0128954572662731,-6.41946389942932,676
"2018-05-22",5,"ld0463","ld0463_5_30",23,158,30,0.617050089034032,-1.05447836102394,-6.13996909047063,900
"2018-05-22",5,"ld0463","ld0463_5_30",23,158,30,0.617050089034032,-1.05447836102394,-5.91890670536025,900
"2018-05-22",5,"ld0463","ld0463_5_24",23,158,24,0.617050089034032,-1.05447836102394,-6.06252488251698,576
"2018-05-22",5,"ld0463","ld0463_5_24",23,158,24,0.617050089034032,-1.05447836102394,-6.48455500749984,576
"2018-05-22",5,"ld0466","ld0466_5_34",29,155,34,0.538644740999212,-0.0486207588355985,-6.03630240238529,1156
"2018-05-22",5,"ld0466","ld0466_5_34",29,155,34,0.538644740999212,-0.0486207588355985,-6.2184221631943,1156
"2018-05-22",5,"ld0466","ld0466_5_26",29,155,26,0.538644740999212,-0.0486207588355985,-6.49845094697522,676
"2018-05-22",5,"ld0466","ld0466_5_26",29,155,26,0.538644740999212,-0.0486207588355985,-6.76158305001496,676
"2018-05-22",5,"ld0469","ld0469_5_30",29,154,30,0.512509624987605,-0.19528150455131,-6.03645055946147,900
"2018-05-22",5,"ld0469","ld0469_5_30",29,154,30,0.512509624987605,-0.19528150455131,-5.64391519936172,900
"2018-05-22",5,"ld0469","ld0469_5_24",29,154,24,0.512509624987605,-0.19528150455131,-6.6016434537925,576
"2018-05-22",5,"ld0469","ld0469_5_24",29,154,24,0.512509624987605,-0.19528150455131,-6.50711248035031,576
"2018-05-22",5,"ld0477","ld0477_5_30",23,151,30,0.434104276952786,0.270765547063349,-5.51067897932435,900
"2018-05-22",5,"ld0477","ld0477_5_30",23,151,30,0.434104276952786,0.270765547063349,-5.93384366453192,900
"2018-05-22",5,"ld0477","ld0477_5_24",23,151,24,0.434104276952786,0.270765547063349,-6.34158805629505,576
"2018-05-22",5,"ld0477","ld0477_5_24",23,151,24,0.434104276952786,0.270765547063349,-5.92985333517329,576
"2018-05-22",5,"ld0487","ld0487_5_34",23,144,34,0.25115846487154,-0.39063676787553,-5.8038887946399,1156
"2018-05-22",5,"ld0487","ld0487_5_34",23,144,34,0.25115846487154,-0.39063676787553,-6.24518835575728,1156
"2018-05-22",5,"ld0487","ld0487_5_26",23,144,26,0.25115846487154,-0.39063676787553,-6.76707621450999,676
"2018-05-22",5,"ld0487","ld0487_5_26",23,144,26,0.25115846487154,-0.39063676787553,-6.56159124912878,676
"2018-05-22",5,"ld0488","ld0488_5_30",29,135,30,0.0159424207670804,0.404118019424265,-5.56917187381975,900
"2018-05-22",5,"ld0488","ld0488_5_30",29,135,30,0.0159424207670804,0.404118019424265,-5.68851863145231,900
"2018-05-22",5,"ld0488","ld0488_5_24",29,135,24,0.0159424207670804,0.404118019424265,-6.42046620450975,576
"2018-05-22",5,"ld0488","ld0488_5_24",29,135,24,0.0159424207670804,0.404118019424265,-6.71097626569443,576
"2018-05-22",5,"ld0489","ld0489_5_34",29,135,34,0.0159424207670804,-0.480064465436885,-5.87855502110637,1156
"2018-05-22",5,"ld0489","ld0489_5_34",29,135,34,0.0159424207670804,-0.480064465436885,-6.00717239892847,1156
"2018-05-22",5,"ld0489","ld0489_5_26",29,135,26,0.0159424207670804,-0.480064465436885,-6.38624639926273,676
"2018-05-22",5,"ld0489","ld0489_5_26",29,135,26,0.0159424207670804,-0.480064465436885,-6.5169805872662,676
"2018-05-22",5,"ld0492","ld0492_5_34",23,135,34,0.0159424207670804,-0.480064465436885,-5.59519260979911,1156
"2018-05-22",5,"ld0492","ld0492_5_34",23,135,34,0.0159424207670804,-0.480064465436885,-5.59519260979911,1156
"2018-05-22",5,"ld0492","ld0492_5_26",23,135,26,0.0159424207670804,-0.480064465436885,-6.16703212608841,676
"2018-05-22",5,"ld0492","ld0492_5_26",23,135,26,0.0159424207670804,-0.480064465436885,-6.09123828671888,676
"2018-05-22",5,"ld0493","ld0493_5_34",29,137,34,0.0682126527902935,0.0332279406080199,-6.22333387782103,1156
"2018-05-22",5,"ld0493","ld0493_5_26",29,137,26,0.0682126527902935,0.0332279406080199,-6.21577263462069,676
"2018-05-22",5,"ld0493","ld0493_5_26",29,137,26,0.0682126527902935,0.0332279406080199,-6.42659570154686,676
"2018-05-22",5,"ld0502","ld0502_5_34",29,133,34,-0.0363278112561328,0.441551987189368,-5.97882989852214,1156
"2018-05-22",5,"ld0502","ld0502_5_34",29,133,34,-0.0363278112561328,0.441551987189368,-5.97882989852214,1156
"2018-05-22",5,"ld0502","ld0502_5_26",29,133,26,-0.0363278112561328,0.441551987189368,-6.26693212065068,676
"2018-05-22",5,"ld0502","ld0502_5_26",29,133,26,-0.0363278112561328,0.441551987189368,-6.43818473011721,676
"2018-05-22",5,"ld0504","ld0504_5_30",29,133,30,-0.0363278112561328,-0.594229538234124,-6.32915815950159,900
"2018-05-22",5,"ld0504","ld0504_5_30",29,133,30,-0.0363278112561328,-0.594229538234124,-6.04278242296386,900
"2018-05-22",5,"ld0504","ld0504_5_24",29,133,24,-0.0363278112561328,-0.594229538234124,-6.44531326199511,576
"2018-05-22",5,"ld0504","ld0504_5_24",29,133,24,-0.0363278112561328,-0.594229538234124,-6.62868248782151,576
"2018-05-22",5,"ld0505","ld0505_5_34",29,132,34,-0.0624629272677394,-2.56376974885457,-6.20622444332167,1156
"2018-05-22",5,"ld0505","ld0505_5_34",29,132,34,-0.0624629272677394,-2.56376974885457,-6.22191577311635,1156
"2018-05-22",5,"ld0505","ld0505_5_26",29,132,26,-0.0624629272677394,-2.56376974885457,-6.89599788599447,676
"2018-05-22",5,"ld0505","ld0505_5_26",29,132,26,-0.0624629272677394,-2.56376974885457,-6.68336691506935,676
"2018-05-22",5,"ld0510","ld0510_5_34",29,131,34,-0.088598043279346,-0.302835118872163,-6.01713933811615,1156
"2018-05-22",5,"ld0510","ld0510_5_34",29,131,34,-0.088598043279346,-0.302835118872163,-5.9594310204955,1156
"2018-05-22",5,"ld0510","ld0510_5_26",29,131,26,-0.088598043279346,-0.302835118872163,-6.6872011990367,676
"2018-05-22",5,"ld0510","ld0510_5_26",29,131,26,-0.088598043279346,-0.302835118872163,-6.73050972612696,676
"2018-05-22",5,"ld0511","ld0511_5_30",29,127,30,-0.193138507325772,-0.00752299877653467,-6.58504169901903,900
"2018-05-22",5,"ld0511","ld0511_5_30",29,127,30,-0.193138507325772,-0.00752299877653467,-6.05107454669135,900
"2018-05-22",5,"ld0511","ld0511_5_24",29,127,24,-0.193138507325772,-0.00752299877653467,-6.37009746547253,576
"2018-05-22",5,"ld0511","ld0511_5_24",29,127,24,-0.193138507325772,-0.00752299877653467,-6.3798536404179,576
"2018-05-22",5,"ld0515","ld0515_5_34",23,124,34,-0.271543855360592,0.290042848749576,-5.4910119886139,1156
"2018-05-22",5,"ld0515","ld0515_5_34",23,124,34,-0.271543855360592,0.290042848749576,-5.47362024590203,1156
"2018-05-22",5,"ld0515","ld0515_5_26",23,124,26,-0.271543855360592,0.290042848749576,-6.38677673216655,676
"2018-05-22",5,"ld0515","ld0515_5_26",23,124,26,-0.271543855360592,0.290042848749576,-6.48562256680319,676
"2018-05-22",5,"ld0521","ld0521_5_30",23,116,30,-0.480624783453445,-1.45160265540411,-6.50114394142746,900
"2018-05-22",5,"ld0521","ld0521_5_30",23,116,30,-0.480624783453445,-1.45160265540411,-6.41552241872688,900
"2018-05-22",5,"ld0521","ld0521_5_24",23,116,24,-0.480624783453445,-1.45160265540411,-6.74975919611335,576
"2018-05-22",5,"ld0521","ld0521_5_24",23,116,24,-0.480624783453445,-1.45160265540411,-6.59601444281897,576
"2018-05-22",5,"ld0527","ld0527_5_30",23,113,30,-0.559030131488264,-0.0486207588355985,-5.85672915746872,900
"2018-05-22",5,"ld0527","ld0527_5_30",23,113,30,-0.559030131488264,-0.0486207588355985,-6.08619517452242,900
"2018-05-22",5,"ld0527","ld0527_5_24",23,113,24,-0.559030131488264,-0.0486207588355985,-6.26859933763764,576
"2018-05-22",5,"ld0527","ld0527_5_24",23,113,24,-0.559030131488264,-0.0486207588355985,-6.15276752211251,576
"2018-05-22",5,"ld0528","ld0528_5_30",23,113,30,-0.559030131488264,-0.0486207588355985,-6.47352550481802,900
"2018-05-22",5,"ld0528","ld0528_5_30",23,113,30,-0.559030131488264,-0.0486207588355985,-6.33866520834344,900
"2018-05-22",5,"ld0528","ld0528_5_24",23,113,24,-0.559030131488264,-0.0486207588355985,-6.43008680752875,576
"2018-05-22",5,"ld0528","ld0528_5_24",23,113,24,-0.559030131488264,-0.0486207588355985,-6.2256742929206,576
"2018-05-22",5,"ld0529","ld0529_5_34",23,112,34,-0.585165247499871,-0.32463631915013,-6.47963205354947,1156
"2018-05-22",5,"ld0529","ld0529_5_34",23,112,34,-0.585165247499871,-0.32463631915013,-6.37947372507893,1156
"2018-05-22",5,"ld0529","ld0529_5_26",23,112,26,-0.585165247499871,-0.32463631915013,-6.80812055709564,676
"2018-05-22",5,"ld0529","ld0529_5_26",23,112,26,-0.585165247499871,-0.32463631915013,-6.5686682677395,676
"2018-05-22",5,"ld0530","ld0530_5_34",23,112,34,-0.585165247499871,0.0534751721969694,-5.73466371448642,1156
"2018-05-22",5,"ld0530","ld0530_5_34",23,112,34,-0.585165247499871,0.0534751721969694,-5.92297331312499,1156
"2018-05-22",5,"ld0530","ld0530_5_26",23,112,26,-0.585165247499871,0.0534751721969694,-6.94084281818863,676
"2018-05-22",5,"ld0530","ld0530_5_26",23,112,26,-0.585165247499871,0.0534751721969694,-6.45035921631269,676
"2018-05-22",5,"ld0540","ld0540_5_30",29,104,30,-0.794246175592724,-3.56377982724116,-6.30010236819723,900
"2018-05-22",5,"ld0540","ld0540_5_30",29,104,30,-0.794246175592724,-3.56377982724116,-6.33262555990279,900
"2018-05-22",5,"ld0540","ld0540_5_24",29,104,24,-0.794246175592724,-3.56377982724116,-6.61729529818392,576
"2018-05-22",5,"ld0540","ld0540_5_24",29,104,24,-0.794246175592724,-3.56377982724116,-6.60123565716657,576
"2018-05-22",5,"ld0541","ld0541_5_30",29,103,30,-0.82038129160433,-1.42408715269886,-6.1003894801173,900
"2018-05-22",5,"ld0541","ld0541_5_30",29,103,30,-0.82038129160433,-1.42408715269886,-6.12279367587115,900
"2018-05-22",5,"ld0541","ld0541_5_24",29,103,24,-0.82038129160433,-1.42408715269886,-6.73147603329241,576
"2018-05-22",5,"ld0541","ld0541_5_24",29,103,24,-0.82038129160433,-1.42408715269886,-6.78152221604857,576
"2018-05-22",5,"ld0545","ld0545_5_34",23,97,34,-0.97719198767397,-0.978827346577207,-5.6468687902091,1156
"2018-05-22",5,"ld0545","ld0545_5_34",23,97,34,-0.97719198767397,-0.978827346577207,-5.47164027310637,1156
"2018-05-22",5,"ld0545","ld0545_5_26",23,97,26,-0.97719198767397,-0.978827346577207,-6.37618934962941,676
"2018-05-22",5,"ld0545","ld0545_5_26",23,97,26,-0.97719198767397,-0.978827346577207,-6.223426595077,676
"2018-05-26",6,"ld0449","ld0449_6_30",29,179,30,1.16588752527777,0.0736378639506656,-6.27564220512392,900
"2018-05-26",6,"ld0449","ld0449_6_30",29,179,30,1.16588752527777,0.0736378639506656,-5.94425137587949,900
"2018-05-26",6,"ld0449","ld0449_6_26",29,179,26,1.16588752527777,0.0736378639506656,-6.39470277942993,676
"2018-05-26",6,"ld0449","ld0449_6_26",29,179,26,1.16588752527777,0.0736378639506656,-6.52709196747568,676
"2018-05-26",6,"ld0451","ld0451_6_30",29,173,30,1.00907682920813,-0.548239117662636,-6.77429504727857,900
"2018-05-26",6,"ld0451","ld0451_6_30",29,173,30,1.00907682920813,-0.548239117662636,-6.53143375470872,900
"2018-05-26",6,"ld0451","ld0451_6_26",29,173,26,1.00907682920813,-0.548239117662636,-6.82969613928588,676
"2018-05-26",6,"ld0451","ld0451_6_26",29,173,26,1.00907682920813,-0.548239117662636,-6.99942345804187,676
"2018-05-26",6,"ld0455","ld0455_6_30",29,169,30,0.904536365161704,0.366391595822504,-6.07208540819479,900
"2018-05-26",6,"ld0455","ld0455_6_30",29,169,30,0.904536365161704,0.366391595822504,-6.3810717707799,900
"2018-05-26",6,"ld0455","ld0455_6_26",29,169,26,0.904536365161704,0.366391595822504,-6.47504386996574,676
"2018-05-26",6,"ld0455","ld0455_6_26",29,169,26,0.904536365161704,0.366391595822504,-6.476127880912,676
"2018-05-26",6,"ld0457","ld0457_6_26",29,168,26,0.878401249150097,0.570331823200922,-6.54092743233682,676
"2018-05-26",6,"ld0457","ld0457_6_26",29,168,26,0.878401249150097,0.570331823200922,-7.32575502465051,676
"2018-05-26",6,"ld0457","ld0457_6_32",29,168,32,0.878401249150097,0.570331823200922,-5.99622355962053,1024
"2018-05-26",6,"ld0457","ld0457_6_32",29,168,32,0.878401249150097,0.570331823200922,-5.88430564341654,1024
"2018-05-26",6,"ld0460","ld0460_6_30",23,163,30,0.747725669092065,-0.734888734872359,-6.16922595407814,900
"2018-05-26",6,"ld0460","ld0460_6_30",23,163,30,0.747725669092065,-0.734888734872359,-5.86222809232706,900
"2018-05-26",6,"ld0460","ld0460_6_26",23,163,26,0.747725669092065,-0.734888734872359,-6.08668783038073,676
"2018-05-26",6,"ld0460","ld0460_6_26",23,163,26,0.747725669092065,-0.734888734872359,-5.9754621952705,676
"2018-05-26",6,"ld0461","ld0461_6_26",23,162,26,0.721590553080458,0.270765547063349,-7.04329313997122,676
"2018-05-26",6,"ld0461","ld0461_6_26",23,162,26,0.721590553080458,0.270765547063349,-6.88446955444457,676
"2018-05-26",6,"ld0461","ld0461_6_32",23,162,32,0.721590553080458,0.270765547063349,-6.09989373764361,1024
"2018-05-26",6,"ld0461","ld0461_6_32",23,162,32,0.721590553080458,0.270765547063349,-5.98292206105811,1024
"2018-05-26",6,"ld0471","ld0471_6_26",29,158,26,0.617050089034032,0.422871276622218,-5.94297571650464,676
"2018-05-26",6,"ld0471","ld0471_6_26",29,158,26,0.617050089034032,0.422871276622218,-6.4093495776998,676
"2018-05-26",6,"ld0471","ld0471_6_32",29,158,32,0.617050089034032,0.422871276622218,-6.41481917940216,1024
"2018-05-26",6,"ld0471","ld0471_6_32",29,158,32,0.617050089034032,0.422871276622218,-6.20780501001783,1024
"2018-05-26",6,"ld0472","ld0472_6_26",29,158,26,0.617050089034032,0.133625687047391,-6.37214595302457,676
"2018-05-26",6,"ld0472","ld0472_6_26",29,158,26,0.617050089034032,0.133625687047391,-7.0737083305098,676
"2018-05-26",6,"ld0472","ld0472_6_32",29,158,32,0.617050089034032,0.133625687047391,-5.75191615102104,1024
"2018-05-26",6,"ld0473","ld0473_6_26",29,158,26,0.617050089034032,0.192877444650814,-6.31386734995102,676
"2018-05-26",6,"ld0473","ld0473_6_26",29,158,26,0.617050089034032,0.192877444650814,-6.55898980798401,676
"2018-05-26",6,"ld0473","ld0473_6_32",29,158,32,0.617050089034032,0.192877444650814,-5.74681775888205,1024
"2018-05-26",6,"ld0476","ld0476_6_30",23,156,30,0.564779857010819,0.0128954572662731,-6.78773974980873,900
"2018-05-26",6,"ld0476","ld0476_6_30",23,156,30,0.564779857010819,0.0128954572662731,-6.43943305554052,900
"2018-05-26",6,"ld0476","ld0476_6_26",23,156,26,0.564779857010819,0.0128954572662731,-6.38451144471563,676
"2018-05-26",6,"ld0476","ld0476_6_26",23,156,26,0.564779857010819,0.0128954572662731,-6.59653119180612,676
"2018-05-26",6,"ld0479","ld0479_6_26",23,155,26,0.538644740999212,-0.0693015512989224,-6.36268857718183,676
"2018-05-26",6,"ld0479","ld0479_6_26",23,155,26,0.538644740999212,-0.0693015512989224,-6.25645671025209,676
"2018-05-26",6,"ld0479","ld0479_6_32",23,155,32,0.538644740999212,-0.0693015512989224,-6.05678633531001,1024
"2018-05-26",6,"ld0479","ld0479_6_32",23,155,32,0.538644740999212,-0.0693015512989224,-5.71632605751084,1024
"2018-05-26",6,"ld0481","ld0481_6_26",23,155,26,0.538644740999212,-1.67756002211448,-7.09829844160334,676
"2018-05-26",6,"ld0481","ld0481_6_26",23,155,26,0.538644740999212,-1.67756002211448,-6.75033182555639,676
"2018-05-26",6,"ld0481","ld0481_6_32",23,155,32,0.538644740999212,-1.67756002211448,-5.72538058203572,1024
"2018-05-26",6,"ld0481","ld0481_6_32",23,155,32,0.538644740999212,-1.67756002211448,-6.19037166945791,1024
"2018-05-26",6,"ld0486","ld0486_6_30",29,149,30,0.381834044929572,-0.548239117662636,-6.12993803088806,900
"2018-05-26",6,"ld0486","ld0486_6_30",29,149,30,0.381834044929572,-0.548239117662636,-5.82815135225474,900
"2018-05-26",6,"ld0486","ld0486_6_26",29,149,26,0.381834044929572,-0.548239117662636,-6.53010687794718,676
"2018-05-26",6,"ld0486","ld0486_6_26",29,149,26,0.381834044929572,-0.548239117662636,-6.78732974291425,676
"2018-05-26",6,"ld0497","ld0497_6_26",23,140,26,0.146618000825113,-0.216601440548843,-6.96164616584791,676
"2018-05-26",6,"ld0497","ld0497_6_26",23,140,26,0.146618000825113,-0.216601440548843,-7.32518158081795,676
"2018-05-26",6,"ld0497","ld0497_6_32",23,140,32,0.146618000825113,-0.216601440548843,-6.04279689421368,1024
"2018-05-26",6,"ld0497","ld0497_6_32",23,140,32,0.146618000825113,-0.216601440548843,-6.16750037271463,1024
"2018-05-26",6,"ld0503","ld0503_6_26",29,137,26,0.0682126527902935,0.0332279406080199,-7.55668271534303,676
"2018-05-26",6,"ld0503","ld0503_6_26",29,137,26,0.0682126527902935,0.0332279406080199,-6.83873155741728,676
"2018-05-26",6,"ld0503","ld0503_6_32",29,137,32,0.0682126527902935,0.0332279406080199,-6.67576735170753,1024
"2018-05-26",6,"ld0503","ld0503_6_32",29,137,32,0.0682126527902935,0.0332279406080199,-6.45525028254915,1024
"2018-05-26",6,"ld0507","ld0507_6_30",23,137,30,0.0682126527902935,-0.368536236578751,-6.5713804979734,900
"2018-05-26",6,"ld0507","ld0507_6_30",23,137,30,0.0682126527902935,-0.368536236578751,-6.17182208158063,900
"2018-05-26",6,"ld0507","ld0507_6_26",23,137,26,0.0682126527902935,-0.368536236578751,-6.56994636513585,676
"2018-05-26",6,"ld0507","ld0507_6_26",23,137,26,0.0682126527902935,-0.368536236578751,-6.61629612453469,676
"2018-05-26",6,"ld0512","ld0512_6_30",29,131,30,-0.088598043279346,0.251410981436457,-6.41816475004959,900
"2018-05-26",6,"ld0512","ld0512_6_30",29,131,30,-0.088598043279346,0.251410981436457,-6.50187579401056,900
