"date","samp_session","id","treatment","series_temp","age","temp","prior_temp","lnmass","z_lnmass","lnmr"
2018-04-15,2,"ld0457",29,"ld0457_2_26",127,26,26,-1.48722027970985,-0.216601440548843,-6.3356197260769
2018-04-15,2,"ld0457",29,"ld0457_2_26",127,26,26,-1.48722027970985,-0.216601440548843,-6.51868922606204
2018-04-15,2,"ld0457",29,"ld0457_2_30",127,30,26,-1.48722027970985,-0.216601440548843,-6.37637919759958
2018-04-15,2,"ld0457",29,"ld0457_2_30",127,30,26,-1.48722027970985,-0.216601440548843,-6.71834198406369
2018-04-15,2,"ld0460",23,"ld0460_2_26",122,26,27.4,-1.55116900431012,-0.525407124019504,NA
2018-04-15,2,"ld0460",23,"ld0460_2_26",122,26,27.4,-1.55116900431012,-0.525407124019504,NA
2018-04-15,2,"ld0460",23,"ld0460_2_30",122,30,26,-1.55116900431012,-0.525407124019504,-6.31470670582722
2018-04-15,2,"ld0460",23,"ld0460_2_30",122,30,26,-1.55116900431012,-0.525407124019504,-6.23029581648093
2018-04-15,2,"ld0461",23,"ld0461_2_34",121,34,22.6,-1.52785792544168,-0.412838911167632,-6.1350069553668
2018-04-15,2,"ld0461",23,"ld0461_2_34",121,34,22.6,-1.52785792544168,-0.412838911167632,-6.18189947985309
2018-04-15,2,"ld0461",23,"ld0461_2_28",121,28,34,-1.52785792544168,-0.412838911167632,-6.47702150434093
2018-04-15,2,"ld0461",23,"ld0461_2_28",121,28,34,-1.52785792544168,-0.412838911167632,-6.83905839142105
2018-04-15,2,"ld0471",29,"ld0471_2_26",117,26,25,-1.48722027970985,-0.216601440548843,-6.49758905402195
2018-04-15,2,"ld0471",29,"ld0471_2_26",117,26,25,-1.48722027970985,-0.216601440548843,-6.42552398349803
2018-04-15,2,"ld0471",29,"ld0471_2_30",117,30,26,-1.48722027970985,-0.216601440548843,-6.16075665367865
2018-04-15,2,"ld0471",29,"ld0471_2_30",117,30,26,-1.48722027970985,-0.216601440548843,-6.27116278454305
2018-04-15,2,"ld0472",29,"ld0472_2_34",117,34,24.4,-1.4961092271271,-0.259525791263818,-6.66094255777883
2018-04-15,2,"ld0472",29,"ld0472_2_34",117,34,24.4,-1.4961092271271,-0.259525791263818,-6.32258174646975
2018-04-15,2,"ld0472",29,"ld0472_2_28",117,28,34,-1.4961092271271,-0.259525791263818,-6.3237353744019
2018-04-15,2,"ld0472",29,"ld0472_2_28",117,28,34,-1.4961092271271,-0.259525791263818,-6.48248376347779
2018-04-15,2,"ld0473",29,"ld0473_2_26",117,26,26.2,-1.53711725085447,-0.457551801541114,-6.69481082897838
2018-04-15,2,"ld0473",29,"ld0473_2_26",117,26,26.2,-1.53711725085447,-0.457551801541114,-7.57430371663201
2018-04-15,2,"ld0473",29,"ld0473_2_30",117,30,26,-1.53711725085447,-0.457551801541114,-6.45410521499478
2018-04-15,2,"ld0473",29,"ld0473_2_30",117,30,26,-1.53711725085447,-0.457551801541114,-6.40992438171306
2018-04-15,2,"ld0479",23,"ld0479_2_34",114,34,22.8,-1.51412773262978,-0.346536391422849,-6.23237332481724
2018-04-15,2,"ld0479",23,"ld0479_2_34",114,34,22.8,-1.51412773262978,-0.346536391422849,-5.83349802638813
2018-04-15,2,"ld0479",23,"ld0479_2_28",114,28,34,-1.51412773262978,-0.346536391422849,-6.17874402502135
2018-04-15,2,"ld0479",23,"ld0479_2_28",114,28,34,-1.51412773262978,-0.346536391422849,-6.52526659749606
2018-04-15,2,"ld0481",23,"ld0481_2_26",114,26,25.5,-1.55116900431012,-0.525407124019504,-6.34367740359057
2018-04-15,2,"ld0481",23,"ld0481_2_26",114,26,25.5,-1.55116900431012,-0.525407124019504,-6.7285309170108
2018-04-15,2,"ld0481",23,"ld0481_2_30",114,30,26,-1.55116900431012,-0.525407124019504,-6.48731944849421
2018-04-15,2,"ld0481",23,"ld0481_2_30",114,30,26,-1.55116900431012,-0.525407124019504,-6.97061554124704
2018-04-15,2,"ld0486",29,"ld0486_2_26",108,26,23.9,-1.61445045425764,-0.830990566444791,-7.28962341540902
2018-04-15,2,"ld0486",29,"ld0486_2_26",108,26,23.9,-1.61445045425764,-0.830990566444791,-7.45844428498407
2018-04-15,2,"ld0486",29,"ld0486_2_30",108,30,26,-1.61445045425764,-0.830990566444791,-6.88059334940994
2018-04-15,2,"ld0486",29,"ld0486_2_30",108,30,26,-1.61445045425764,-0.830990566444791,-6.48874479129294
2018-04-15,2,"ld0494",23,"ld0494_2_26",100,26,26.5,-1.55116900431012,-0.525407124019504,-6.65141090925989
2018-04-15,2,"ld0494",23,"ld0494_2_26",100,26,26.5,-1.55116900431012,-0.525407124019504,-7.03965557594407
2018-04-15,2,"ld0494",23,"ld0494_2_30",100,30,26,-1.55116900431012,-0.525407124019504,-6.465025531535
2018-04-15,2,"ld0494",23,"ld0494_2_30",100,30,26,-1.55116900431012,-0.525407124019504,-6.52338893231224
2018-04-15,2,"ld0497",23,"ld0497_2_26",99,26,24.4,-1.51868354916564,-0.368536236578751,-6.48330410015922
2018-04-15,2,"ld0497",23,"ld0497_2_26",99,26,24.4,-1.51868354916564,-0.368536236578751,-7.57114042248283
2018-04-15,2,"ld0497",23,"ld0497_2_30",99,30,26,-1.51868354916564,-0.368536236578751,-6.60520279295851
2018-04-15,2,"ld0497",23,"ld0497_2_30",99,30,26,-1.51868354916564,-0.368536236578751,NA
2018-04-15,2,"ld0503",29,"ld0503_2_34",96,34,24.6,-1.50959257746438,-0.32463631915013,-6.49094145520248
2018-04-15,2,"ld0503",29,"ld0503_2_34",96,34,24.6,-1.50959257746438,-0.32463631915013,-6.32388737053931
2018-04-15,2,"ld0503",29,"ld0503_2_28",96,28,34,-1.50959257746438,-0.32463631915013,-6.5806583978215
2018-04-15,2,"ld0503",29,"ld0503_2_28",96,28,34,-1.50959257746438,-0.32463631915013,-6.5030824585634
2018-04-15,2,"ld0507",23,"ld0507_2_26",96,26,25.1,-1.57987911019256,-0.664047009724141,-6.33533312742768
2018-04-15,2,"ld0507",23,"ld0507_2_26",96,26,25.1,-1.57987911019256,-0.664047009724141,-6.81548149894662
2018-04-15,2,"ld0507",23,"ld0507_2_30",96,30,26,-1.57987911019256,-0.664047009724141,-6.66473574788169
2018-04-15,2,"ld0507",23,"ld0507_2_30",96,30,26,-1.57987911019256,-0.664047009724141,-6.69005355586598
2018-04-15,2,"ld0512",29,"ld0512_2_26",90,26,26.2,-1.54646311327271,-0.502682575449845,NA
2018-04-15,2,"ld0512",29,"ld0512_2_26",90,26,26.2,-1.54646311327271,-0.502682575449845,-6.48973988281137
2018-04-15,2,"ld0512",29,"ld0512_2_30",90,30,26,-1.54646311327271,-0.502682575449845,-6.66676097647548
2018-04-15,2,"ld0512",29,"ld0512_2_30",90,30,26,-1.54646311327271,-0.502682575449845,-6.92720031253339
2018-04-15,2,"ld0513",23,"ld0513_2_34",89,34,23.7,-1.44392347395653,-0.00752299877653467,-6.96084114354066
2018-04-15,2,"ld0513",23,"ld0513_2_34",89,34,23.7,-1.44392347395653,-0.00752299877653467,-6.48005402889389
2018-04-15,2,"ld0513",23,"ld0513_2_28",89,28,34,-1.44392347395653,-0.00752299877653467,-6.52213456814556
2018-04-15,2,"ld0513",23,"ld0513_2_28",89,28,34,-1.44392347395653,-0.00752299877653467,-6.62080609565259
2018-04-15,2,"ld0519",23,"ld0519_2_34",80,34,25.5,-1.48280526150073,-0.19528150455131,-6.25867601751976
2018-04-15,2,"ld0519",23,"ld0519_2_34",80,34,25.5,-1.48280526150073,-0.19528150455131,-6.15660789435102
2018-04-15,2,"ld0519",23,"ld0519_2_28",80,28,34,-1.48280526150073,-0.19528150455131,-6.5009754646804
2018-04-15,2,"ld0519",23,"ld0519_2_28",80,28,34,-1.48280526150073,-0.19528150455131,-6.57365215896402
2018-04-15,2,"ld0539",23,"ld0539_2_34",69,34,24.6,-1.57503648571677,-0.640662181169936,-5.73350380542925
2018-04-15,2,"ld0539",23,"ld0539_2_34",69,34,24.6,-1.57503648571677,-0.640662181169936,-6.3441373677064
2018-04-15,2,"ld0539",23,"ld0539_2_28",69,28,34,-1.57503648571677,-0.640662181169936,-6.45049145805727
2018-04-15,2,"ld0539",23,"ld0539_2_28",69,28,34,-1.57503648571677,-0.640662181169936,-6.46729857637365
2018-04-15,2,"ld0543",23,"ld0543_2_34",64,34,25.5,-1.69281952137315,-1.2094314733563,-5.96533370377042
2018-04-15,2,"ld0543",23,"ld0543_2_34",64,34,25.5,-1.69281952137315,-1.2094314733563,-6.44215295955121
2018-04-15,2,"ld0543",23,"ld0543_2_28",64,28,34,-1.69281952137315,-1.2094314733563,-6.50145526079016
2018-04-15,2,"ld0543",23,"ld0543_2_28",64,28,34,-1.69281952137315,-1.2094314733563,-6.46485268181261
2018-04-15,2,"ld0544",23,"ld0544_2_34",61,34,24.6,-1.74869997976761,-1.47927584093389,-6.58909324876962
2018-04-15,2,"ld0544",23,"ld0544_2_34",61,34,24.6,-1.74869997976761,-1.47927584093389,-6.52268587643127
2018-04-15,2,"ld0544",23,"ld0544_2_28",61,28,34,-1.74869997976761,-1.47927584093389,-6.55537925867467
2018-04-15,2,"ld0544",23,"ld0544_2_28",61,28,34,-1.74869997976761,-1.47927584093389,-6.37963794625505
2018-04-15,2,"ld0546",29,"ld0546_2_34",55,34,24.6,-1.61445045425764,-0.830990566444791,-6.23948902191765
2018-04-15,2,"ld0546",29,"ld0546_2_34",55,34,24.6,-1.61445045425764,-0.830990566444791,-6.4393329294038
2018-04-15,2,"ld0546",29,"ld0546_2_28",55,28,34,-1.61445045425764,-0.830990566444791,-6.87317886771179
2018-04-15,2,"ld0546",29,"ld0546_2_28",55,28,34,-1.61445045425764,-0.830990566444791,-6.84961139830788
2018-04-15,2,"ld0550",29,"ld0550_2_34",44,34,24.1,-1.67664666212755,-1.13133342082703,-6.53613926377714
2018-04-15,2,"ld0550",29,"ld0550_2_34",44,34,24.1,-1.67664666212755,-1.13133342082703,-6.50168138385345
2018-04-15,2,"ld0550",29,"ld0550_2_28",44,28,34,-1.67664666212755,-1.13133342082703,-6.66944984831722
2018-04-15,2,"ld0550",29,"ld0550_2_28",44,28,34,-1.67664666212755,-1.13133342082703,-6.43162855184573
2018-04-15,2,"ld0553",23,"ld0553_2_34",34,34,25.5,-1.80788885115794,-1.76509639478853,-6.53414180939887
2018-04-15,2,"ld0553",23,"ld0553_2_34",34,34,25.5,-1.80788885115794,-1.76509639478853,-6.24271675066825
2018-04-15,2,"ld0553",23,"ld0553_2_28",34,28,34,-1.80788885115794,-1.76509639478853,NA
2018-04-15,2,"ld0553",23,"ld0553_2_28",34,28,34,-1.80788885115794,-1.76509639478853,-6.59057542224422
2018-04-16,2,"ld0458",29,"ld0458_2_26",127,26,21.2,-1.77785656405906,-1.62007175197156,-6.77357694271849
2018-04-16,2,"ld0458",29,"ld0458_2_26",127,26,21.2,-1.77785656405906,-1.62007175197156,-6.84779496824821
2018-04-16,2,"ld0458",29,"ld0458_2_30",127,30,26,-1.77785656405906,-1.62007175197156,NA
2018-04-16,2,"ld0458",29,"ld0458_2_30",127,30,26,-1.77785656405906,-1.62007175197156,NA
2018-04-16,2,"ld0463",23,"ld0463_2_26",122,26,22.8,-1.55589714550607,-0.548239117662636,-6.61698056472924
2018-04-16,2,"ld0463",23,"ld0463_2_26",122,26,22.8,-1.55589714550607,-0.548239117662636,-6.65092474124242
2018-04-16,2,"ld0463",23,"ld0463_2_30",122,30,26,-1.55589714550607,-0.548239117662636,NA
2018-04-16,2,"ld0463",23,"ld0463_2_30",122,30,26,-1.55589714550607,-0.548239117662636,NA
2018-04-16,2,"ld0466",29,"ld0466_2_32",119,32,22.6,-1.58963528513792,-0.711159165453511,-6.79584592604092
2018-04-16,2,"ld0466",29,"ld0466_2_32",119,32,22.6,-1.58963528513792,-0.711159165453511,-6.38316056995927
2018-04-16,2,"ld0466",29,"ld0466_2_26",119,26,32,-1.58963528513792,-0.711159165453511,-6.52033475700696
2018-04-16,2,"ld0466",29,"ld0466_2_26",119,26,32,-1.58963528513792,-0.711159165453511,-6.38512127819945
2018-04-16,2,"ld0469",29,"ld0469_2_26",118,26,23.3,-1.44816976483798,-0.0280281576527781,-6.15072593731386
2018-04-16,2,"ld0469",29,"ld0469_2_26",118,26,23.3,-1.44816976483798,-0.0280281576527781,-6.16635125521694
2018-04-16,2,"ld0469",29,"ld0469_2_30",118,30,26,-1.44816976483798,-0.0280281576527781,NA
2018-04-16,2,"ld0469",29,"ld0469_2_30",118,30,26,-1.44816976483798,-0.0280281576527781,NA
2018-04-16,2,"ld0477",23,"ld0477_2_26",115,26,21.6,-1.50058350752202,-0.281131901847406,-6.54294365369111
2018-04-16,2,"ld0477",23,"ld0477_2_26",115,26,21.6,-1.50058350752202,-0.281131901847406,-6.62327017007948
2018-04-16,2,"ld0477",23,"ld0477_2_30",115,30,26,-1.50058350752202,-0.281131901847406,NA
2018-04-16,2,"ld0477",23,"ld0477_2_30",115,30,26,-1.50058350752202,-0.281131901847406,NA
2018-04-16,2,"ld0487",23,"ld0487_2_26",108,26,21.9,-1.80180980508156,-1.73574093867582,-5.93990184140376
2018-04-16,2,"ld0487",23,"ld0487_2_26",108,26,21.9,-1.80180980508156,-1.73574093867582,-6.22758391385554
2018-04-16,2,"ld0487",23,"ld0487_2_30",108,30,26,-1.80180980508156,-1.73574093867582,NA
2018-04-16,2,"ld0487",23,"ld0487_2_30",108,30,26,-1.80180980508156,-1.73574093867582,NA
2018-04-16,2,"ld0488",29,"ld0488_2_32",99,32,23.2,-1.46533756846034,-0.110930754450962,-6.01670854405748
2018-04-16,2,"ld0488",29,"ld0488_2_32",99,32,23.2,-1.46533756846034,-0.110930754450962,-6.3385328544859
2018-04-16,2,"ld0488",29,"ld0488_2_26",99,26,32,-1.46533756846034,-0.110930754450962,-6.81931226112143
2018-04-16,2,"ld0488",29,"ld0488_2_26",99,26,32,-1.46533756846034,-0.110930754450962,-6.59889557106365
2018-04-16,2,"ld0489",29,"ld0489_2_32",99,32,23.3,-1.59454929994035,-0.734888734872359,-5.90597412386894
2018-04-16,2,"ld0489",29,"ld0489_2_32",99,32,23.3,-1.59454929994035,-0.734888734872359,-5.88827454676954
2018-04-16,2,"ld0489",29,"ld0489_2_26",99,26,32,-1.59454929994035,-0.734888734872359,-6.32794853699352
2018-04-16,2,"ld0489",29,"ld0489_2_26",99,26,32,-1.59454929994035,-0.734888734872359,-6.42715518707696
2018-04-16,2,"ld0490",23,"ld0490_2_32",99,32,23,-1.43969513784701,0.0128954572662731,-7.39811624628542
2018-04-16,2,"ld0490",23,"ld0490_2_32",99,32,23,-1.43969513784701,0.0128954572662731,-6.48659879316392
2018-04-16,2,"ld0490",23,"ld0490_2_26",99,26,32,-1.43969513784701,0.0128954572662731,-6.23988238529083
2018-04-16,2,"ld0490",23,"ld0490_2_26",99,26,32,-1.43969513784701,0.0128954572662731,-6.31921912752735
2018-04-16,2,"ld0492",23,"ld0492_2_26",99,26,22.3,-1.6194882482876,-0.855317860512494,-6.2555562416629
2018-04-16,2,"ld0492",23,"ld0492_2_26",99,26,22.3,-1.6194882482876,-0.855317860512494,-6.14942083251415
2018-04-16,2,"ld0492",23,"ld0492_2_30",99,30,26,-1.6194882482876,-0.855317860512494,NA
2018-04-16,2,"ld0492",23,"ld0492_2_30",99,30,26,-1.6194882482876,-0.855317860512494,NA
2018-04-16,2,"ld0493",29,"ld0493_2_32",101,32,22.8,-1.57503648571677,-0.640662181169936,-6.80901820081236
2018-04-16,2,"ld0493",29,"ld0493_2_32",101,32,22.8,-1.57503648571677,-0.640662181169936,-6.2214763039937
2018-04-16,2,"ld0493",29,"ld0493_2_26",101,26,32,-1.57503648571677,-0.640662181169936,-6.71285166859457
2018-04-16,2,"ld0493",29,"ld0493_2_26",101,26,32,-1.57503648571677,-0.640662181169936,-6.7404396251134
2018-04-16,2,"ld0502",29,"ld0502_2_32",97,32,22.5,-1.58963528513792,-0.711159165453511,-6.35199657492445
2018-04-16,2,"ld0502",29,"ld0502_2_32",97,32,22.5,-1.58963528513792,-0.711159165453511,-6.23003816785758
2018-04-16,2,"ld0502",29,"ld0502_2_26",97,26,32,-1.58963528513792,-0.711159165453511,-7.0704559190226
2018-04-16,2,"ld0502",29,"ld0502_2_26",97,26,32,-1.58963528513792,-0.711159165453511,-7.0454786359364
2018-04-16,2,"ld0504",29,"ld0504_2_26",97,26,21.6,-1.66600826392249,-1.07996104633042,-6.48067166122873
2018-04-16,2,"ld0504",29,"ld0504_2_26",97,26,21.6,-1.66600826392249,-1.07996104633042,-6.3710284837789
2018-04-16,2,"ld0504",29,"ld0504_2_30",97,30,26,-1.66600826392249,-1.07996104633042,NA
2018-04-16,2,"ld0504",29,"ld0504_2_30",97,30,26,-1.66600826392249,-1.07996104633042,NA
2018-04-16,2,"ld0505",29,"ld0505_2_32",96,32,23.2,-1.72597172869005,-1.36952207880698,-7.16779819682877
2018-04-16,2,"ld0505",29,"ld0505_2_32",96,32,23.2,-1.72597172869005,-1.36952207880698,-6.87932779165978
2018-04-16,2,"ld0505",29,"ld0505_2_26",96,26,32,-1.72597172869005,-1.36952207880698,-6.95273287098738
2018-04-16,2,"ld0505",29,"ld0505_2_26",96,26,32,-1.72597172869005,-1.36952207880698,-6.6390087718921
2018-04-16,2,"ld0510",29,"ld0510_2_32",95,32,23,-1.60445037092306,-0.7827005874311,-6.59020370289547
2018-04-16,2,"ld0510",29,"ld0510_2_32",95,32,23,-1.60445037092306,-0.7827005874311,-6.30962645606744
2018-04-16,2,"ld0510",29,"ld0510_2_26",95,26,32,-1.60445037092306,-0.7827005874311,-6.26860330572093
2018-04-16,2,"ld0510",29,"ld0510_2_26",95,26,32,-1.60445037092306,-0.7827005874311,-6.4394723687831
2018-04-16,2,"ld0511",29,"ld0511_2_26",91,26,22.3,-1.73160554640831,-1.39672754602951,-6.37636626168006
2018-04-16,2,"ld0511",29,"ld0511_2_26",91,26,22.3,-1.73160554640831,-1.39672754602951,-6.67306320522805
2018-04-16,2,"ld0511",29,"ld0511_2_30",91,30,26,-1.73160554640831,-1.39672754602951,NA
2018-04-16,2,"ld0511",29,"ld0511_2_30",91,30,26,-1.73160554640831,-1.39672754602951,NA
2018-04-16,2,"ld0515",23,"ld0515_2_26",88,26,22.3,-1.54646311327271,-0.502682575449845,-6.26768269209595
2018-04-16,2,"ld0515",23,"ld0515_2_26",88,26,22.3,-1.54646311327271,-0.502682575449845,-6.42212076953979
2018-04-16,2,"ld0515",23,"ld0515_2_30",88,30,26,-1.54646311327271,-0.502682575449845,NA
2018-04-16,2,"ld0515",23,"ld0515_2_30",88,30,26,-1.54646311327271,-0.502682575449845,NA
2018-04-16,2,"ld0521",23,"ld0521_2_26",80,26,21.9,-1.82015894374975,-1.82434815239195,-6.78354149234567
2018-04-16,2,"ld0521",23,"ld0521_2_26",80,26,21.9,-1.82015894374975,-1.82434815239195,-7.50008155248032
2018-04-16,2,"ld0521",23,"ld0521_2_30",80,30,26,-1.82015894374975,-1.82434815239195,NA
2018-04-16,2,"ld0521",23,"ld0521_2_30",80,30,26,-1.82015894374975,-1.82434815239195,NA
2018-04-16,2,"ld0527",23,"ld0527_2_32",77,32,23.3,-1.51412773262978,-0.346536391422849,-6.41258899042889
2018-04-16,2,"ld0527",23,"ld0527_2_32",77,32,23.3,-1.51412773262978,-0.346536391422849,-6.45341098494915
2018-04-16,2,"ld0527",23,"ld0527_2_26",77,26,32,-1.51412773262978,-0.346536391422849,-6.40916119267052
2018-04-16,2,"ld0527",23,"ld0527_2_26",77,26,32,-1.51412773262978,-0.346536391422849,-6.30079315594874
2018-04-16,2,"ld0528",23,"ld0528_2_26",77,26,21.2,-1.51868354916564,-0.368536236578751,-6.59531534270589
2018-04-16,2,"ld0528",23,"ld0528_2_26",77,26,21.2,-1.51868354916564,-0.368536236578751,-6.22556831719981
2018-04-16,2,"ld0528",23,"ld0528_2_30",77,30,26,-1.51868354916564,-0.368536236578751,NA
2018-04-16,2,"ld0528",23,"ld0528_2_30",77,30,26,-1.51868354916564,-0.368536236578751,NA
2018-04-16,2,"ld0529",23,"ld0529_2_32",76,32,22.6,-1.8773173575897,-2.10036371270649,-5.50576307604543
2018-04-16,2,"ld0529",23,"ld0529_2_32",76,32,22.6,-1.8773173575897,-2.10036371270649,-5.77956980200359
2018-04-16,2,"ld0529",23,"ld0529_2_26",76,26,32,-1.8773173575897,-2.10036371270649,-6.38439084413161
2018-04-16,2,"ld0529",23,"ld0529_2_26",76,26,32,-1.8773173575897,-2.10036371270649,-6.51289288835113
2018-04-16,2,"ld0530",23,"ld0530_2_32",76,32,22.3,-1.50058350752202,-0.281131901847406,NA
2018-04-16,2,"ld0530",23,"ld0530_2_32",76,32,22.3,-1.50058350752202,-0.281131901847406,-6.31664862976925
2018-04-16,2,"ld0530",23,"ld0530_2_26",76,26,32,-1.50058350752202,-0.281131901847406,-6.57479894884475
2018-04-16,2,"ld0530",23,"ld0530_2_26",76,26,32,-1.50058350752202,-0.281131901847406,-6.84525271733636
2018-04-16,2,"ld0540",29,"ld0540_2_26",68,26,21.9,NA,NA,NA
2018-04-16,2,"ld0540",29,"ld0540_2_26",68,26,21.9,NA,NA,NA
2018-04-16,2,"ld0540",29,"ld0540_2_30",68,30,26,NA,NA,NA
2018-04-16,2,"ld0540",29,"ld0540_2_30",68,30,26,NA,NA,NA
2018-04-16,2,"ld0541",29,"ld0541_2_26",67,26,22.3,-1.82015894374975,-1.82434815239195,-6.65236112711746
2018-04-16,2,"ld0541",29,"ld0541_2_26",67,26,22.3,-1.82015894374975,-1.82434815239195,-6.67155557437361
2018-04-16,2,"ld0541",29,"ld0541_2_30",67,30,26,-1.82015894374975,-1.82434815239195,NA
2018-04-16,2,"ld0541",29,"ld0541_2_30",67,30,26,-1.82015894374975,-1.82434815239195,NA
2018-04-16,2,"ld0545",23,"ld0545_2_32",61,32,22.8,-1.75446368448436,-1.50710852697266,-5.91451306829647
2018-04-16,2,"ld0545",23,"ld0545_2_32",61,32,22.8,-1.75446368448436,-1.50710852697266,-5.6967895844516
2018-04-16,2,"ld0545",23,"ld0545_2_26",61,26,32,-1.75446368448436,-1.50710852697266,-6.05876474887202
2018-04-16,2,"ld0545",23,"ld0545_2_26",61,26,32,-1.75446368448436,-1.50710852697266,-6.17099000920606
2018-04-17,2,"ld0458",29,"ld0458_2_34",128,34,22.7,-1.52785792544168,-0.412838911167632,-6.94439971575824
2018-04-17,2,"ld0458",29,"ld0458_2_34",128,34,22.7,-1.52785792544168,-0.412838911167632,-6.23381747337619
2018-04-17,2,"ld0458",29,"ld0458_2_28",128,28,34,-1.52785792544168,-0.412838911167632,-6.4506980061472
2018-04-17,2,"ld0458",29,"ld0458_2_28",128,28,34,-1.52785792544168,-0.412838911167632,-6.94497723379878
2018-04-17,2,"ld0463",23,"ld0463_2_34",123,34,23.5,-1.60445037092306,-0.7827005874311,-6.4754239017803
2018-04-17,2,"ld0463",23,"ld0463_2_34",123,34,23.5,-1.60445037092306,-0.7827005874311,-7.40916154725817
2018-04-17,2,"ld0463",23,"ld0463_2_28",123,28,34,-1.60445037092306,-0.7827005874311,-6.47902701042279
2018-04-17,2,"ld0463",23,"ld0463_2_28",123,28,34,-1.60445037092306,-0.7827005874311,-6.62551754768982
2018-04-17,2,"ld0466",29,"ld0466_2_24",120,24,23.7,-1.98777435315401,-2.63375586747679,-6.88533962645155
2018-04-17,2,"ld0466",29,"ld0466_2_24",120,24,23.7,-1.98777435315401,-2.63375586747679,-6.83437318285953
2018-04-17,2,"ld0466",29,"ld0466_2_34",120,34,24,-1.98777435315401,-2.63375586747679,-6.55468114682489
2018-04-17,2,"ld0466",29,"ld0466_2_34",120,34,24,-1.98777435315401,-2.63375586747679,-6.19036933929581
2018-04-17,2,"ld0469",29,"ld0469_2_24",119,24,23.3,-1.66073120682165,-1.05447836102394,-6.41527825280253
2018-04-17,2,"ld0469",29,"ld0469_2_24",119,24,23.3,-1.66073120682165,-1.05447836102394,-6.281746860178
2018-04-17,2,"ld0469",29,"ld0469_2_34",119,34,24,-1.66073120682165,-1.05447836102394,-5.69340585603151
2018-04-17,2,"ld0469",29,"ld0469_2_34",119,34,24,-1.66073120682165,-1.05447836102394,-5.79159788221072
2018-04-17,2,"ld0477",23,"ld0477_2_34",116,34,22.3,-1.54177926396029,-0.480064465436885,-6.02806599439501
2018-04-17,2,"ld0477",23,"ld0477_2_34",116,34,22.3,-1.54177926396029,-0.480064465436885,-6.41906340190887
2018-04-17,2,"ld0477",23,"ld0477_2_28",116,28,34,-1.54177926396029,-0.480064465436885,-6.27776255015302
2018-04-17,2,"ld0477",23,"ld0477_2_28",116,28,34,-1.54177926396029,-0.480064465436885,-6.0167487247834
2018-04-17,2,"ld0487",23,"ld0487_2_34",109,34,23.2,-1.66600826392249,-1.07996104633042,-6.27115663797987
2018-04-17,2,"ld0487",23,"ld0487_2_34",109,34,23.2,-1.66600826392249,-1.07996104633042,-6.49269890792711
2018-04-17,2,"ld0487",23,"ld0487_2_28",109,28,34,-1.66600826392249,-1.07996104633042,-6.45029684276803
2018-04-17,2,"ld0487",23,"ld0487_2_28",109,28,34,-1.66600826392249,-1.07996104633042,-6.65050419986906
2018-04-17,2,"ld0488",29,"ld0488_2_24",100,24,23.7,NA,NA,NA
2018-04-17,2,"ld0488",29,"ld0488_2_24",100,24,23.7,NA,NA,NA
2018-04-17,2,"ld0488",29,"ld0488_2_34",100,34,24,NA,NA,NA
2018-04-17,2,"ld0488",29,"ld0488_2_34",100,34,24,NA,NA,NA
2018-04-17,2,"ld0489",29,"ld0489_2_24",100,24,24.1,-1.66073120682165,-1.05447836102394,-6.79555311208213
2018-04-17,2,"ld0489",29,"ld0489_2_24",100,24,24.1,-1.66073120682165,-1.05447836102394,-6.81362589314183
2018-04-17,2,"ld0489",29,"ld0489_2_34",100,34,24,-1.66073120682165,-1.05447836102394,-5.700626104005
2018-04-17,2,"ld0489",29,"ld0489_2_34",100,34,24,-1.66073120682165,-1.05447836102394,-6.07716578897017
2018-04-17,2,"ld0490",23,"ld0490_2_24",100,24,24.1,-1.52785792544168,-0.412838911167632,-7.0688069376352
2018-04-17,2,"ld0490",23,"ld0490_2_24",100,24,24.1,-1.52785792544168,-0.412838911167632,-6.52216003741739
2018-04-17,2,"ld0490",23,"ld0490_2_34",100,34,24,-1.52785792544168,-0.412838911167632,-6.70431505175521
2018-04-17,2,"ld0490",23,"ld0490_2_34",100,34,24,-1.52785792544168,-0.412838911167632,-6.21063156590738
2018-04-17,2,"ld0492",23,"ld0492_2_34",100,34,23.3,-1.62964061975162,-0.904343232455262,-5.68632331781858
2018-04-17,2,"ld0492",23,"ld0492_2_34",100,34,23.3,-1.62964061975162,-0.904343232455262,-5.82394469569463
2018-04-17,2,"ld0492",23,"ld0492_2_28",100,28,34,-1.62964061975162,-0.904343232455262,-6.15389069605417
2018-04-17,2,"ld0492",23,"ld0492_2_28",100,28,34,-1.62964061975162,-0.904343232455262,-6.17742119346437
2018-04-17,2,"ld0493",29,"ld0493_2_24",102,24,24.4,-1.61445045425764,-0.830990566444791,-7.43649169720289
2018-04-17,2,"ld0493",29,"ld0493_2_24",102,24,24.4,-1.61445045425764,-0.830990566444791,-6.91945311925218
2018-04-17,2,"ld0493",29,"ld0493_2_34",102,34,24,-1.61445045425764,-0.830990566444791,-6.15636992546768
2018-04-17,2,"ld0493",29,"ld0493_2_34",102,34,24,-1.61445045425764,-0.830990566444791,-6.33344810993864
2018-04-17,2,"ld0502",29,"ld0502_2_24",98,24,23.5,-1.59454929994035,-0.734888734872359,-6.97329615602479
2018-04-17,2,"ld0502",29,"ld0502_2_24",98,24,23.5,-1.59454929994035,-0.734888734872359,-7.41691303009733
